solarSystemID	planetID	planetName	planetTypeID	typeName	typeIconID
30000068	40004293	Usroh V	11	Temperate	10136
30000068	40004295	Usroh VI	2015	Lava	10133
30000068	40004297	Usroh VII	2016	Barren	10135
30000068	40004298	Usroh VIII	13	Gas	10139
30000068	40004317	Usroh IX	11	Temperate	10136
30000068	40004321	Usroh X	11	Temperate	10136
30000069	40004326	Thiarer I	2015	Lava	10133
30000069	40004327	Thiarer II	2063	Plasma	10138
30000069	40004329	Thiarer III	2015	Lava	10133
30000069	40004333	Thiarer IV	11	Temperate	10136
30000069	40004336	Thiarer V	2016	Barren	10135
30000069	40004337	Thiarer VI	2016	Barren	10135
30000069	40004339	Thiarer VII	13	Gas	10139
30000069	40004355	Thiarer VIII	13	Gas	10139
30000069	40004364	Thiarer IX	13	Gas	10139
30000070	40004376	Gomati I	2063	Plasma	10138
30000070	40004379	Gomati II	2016	Barren	10135
30000070	40004380	Gomati III	11	Temperate	10136
30000070	40004382	Gomati IV	11	Temperate	10136
30000070	40004384	Gomati V	2017	Storm	10134
30000070	40004387	Gomati VI	11	Temperate	10136
30000070	40004389	Gomati VII	13	Gas	10139
30000070	40004415	Gomati VIII	11	Temperate	10136
30000070	40004419	Gomati IX	13	Gas	10139
30000070	40004448	Gomati X	2016	Barren	10135
30000071	40004451	Jangar I	2015	Lava	10133
30000071	40004453	Jangar II	2016	Barren	10135
30000071	40004455	Jangar III	2016	Barren	10135
30000071	40004457	Jangar IV	2016	Barren	10135
30000071	40004460	Jangar V	11	Temperate	10136
30000071	40004463	Jangar VI	2017	Storm	10134
30000071	40004466	Jangar VII	2017	Storm	10134
30000071	40004470	Jangar VIII	13	Gas	10139
30000072	40004481	Nakah I	2016	Barren	10135
30000072	40004483	Nakah II	2014	Oceanic	10142
30000072	40004488	Nakah III	2015	Lava	10133
30000072	40004489	Nakah IV	2016	Barren	10135
30000072	40004493	Nakah V	2016	Barren	10135
30000072	40004494	Nakah VI	11	Temperate	10136
30000073	40004498	Irshah I	2016	Barren	10135
30000073	40004500	Irshah II	2015	Lava	10133
30000073	40004502	Irshah III	2016	Barren	10135
30000073	40004504	Irshah IV	11	Temperate	10136
30000073	40004506	Irshah V	2017	Storm	10134
30000073	40004508	Irshah VI	13	Gas	10139
30000073	40004513	Irshah VII	13	Gas	10139
30000073	40004530	Irshah VIII	13	Gas	10139
30000073	40004557	Irshah IX	12	Ice	10137
30000073	40004565	Irshah X	2016	Barren	10135
30000074	40004569	Hasateem I	2015	Lava	10133
30000074	40004570	Hasateem II	2016	Barren	10135
30000074	40004572	Hasateem III	2015	Lava	10133
30000074	40004574	Hasateem IV	11	Temperate	10136
30000074	40004576	Hasateem V	13	Gas	10139
30000074	40004593	Hasateem VI	13	Gas	10139
30000074	40004626	Hasateem VII	12	Ice	10137
30000075	40004638	Assah I	2016	Barren	10135
30000075	40004640	Assah II	2017	Storm	10134
30000075	40004642	Assah III	2016	Barren	10135
30000075	40004645	Assah IV	2016	Barren	10135
30000075	40004647	Assah V	13	Gas	10139
30000075	40004673	Assah VI	13	Gas	10139
30000075	40004698	Assah VII	13	Gas	10139
30000075	40004721	Assah VIII	13	Gas	10139
30000075	40004750	Assah IX	2016	Barren	10135
30000076	40004755	Tidacha I	2016	Barren	10135
30000076	40004756	Tidacha II	2016	Barren	10135
30000076	40004758	Tidacha III	2015	Lava	10133
30000076	40004760	Tidacha IV	13	Gas	10139
30000076	40004782	Tidacha V	13	Gas	10139
30000076	40004799	Tidacha VI	11	Temperate	10136
30000076	40004802	Tidacha VII	13	Gas	10139
30000076	40004819	Tidacha VIII	13	Gas	10139
30000076	40004844	Tidacha IX	12	Ice	10137
30000077	40004873	Odlib I	2016	Barren	10135
30000077	40004874	Odlib II	2016	Barren	10135
30000077	40004875	Odlib III	2015	Lava	10133
30000077	40004877	Odlib IV	11	Temperate	10136
30000077	40004879	Odlib V	2014	Oceanic	10142
30000077	40004880	Odlib VI	11	Temperate	10136
30000077	40004882	Odlib VII	2014	Oceanic	10142
30000077	40004885	Odlib VIII	2016	Barren	10135
30000077	40004888	Odlib IX	11	Temperate	10136
30000077	40004891	Odlib X	13	Gas	10139
30000077	40004898	Odlib XI	2017	Storm	10134
30000077	40004904	Odlib XII	13	Gas	10139
30000077	40004937	Odlib XIII	2014	Oceanic	10142
30000078	40004942	Jofan I	2016	Barren	10135
30000078	40004944	Jofan II	2015	Lava	10133
30000078	40004946	Jofan III	2016	Barren	10135
30000078	40004947	Jofan IV	2017	Storm	10134
30000078	40004950	Jofan V	2017	Storm	10134
30000078	40004954	Jofan VI	11	Temperate	10136
30000078	40004956	Jofan VII	13	Gas	10139
30000078	40004974	Jofan VIII	13	Gas	10139
30000078	40004988	Jofan IX	12	Ice	10137
30000078	40004995	Jofan X	2014	Oceanic	10142
30000079	40004998	Milu I	2016	Barren	10135
30000079	40005000	Milu II	2016	Barren	10135
30000079	40005002	Milu III	2015	Lava	10133
30000079	40005004	Milu IV	11	Temperate	10136
30000079	40005007	Milu V	13	Gas	10139
30000079	40005011	Milu VI	2017	Storm	10134
30000079	40005014	Milu VII	2014	Oceanic	10142
30000079	40005016	Milu VIII	13	Gas	10139
30000079	40005038	Milu IX	13	Gas	10139
30000079	40005063	Milu X	11	Temperate	10136
30000079	40005068	Milu XI	13	Gas	10139
30000080	40005095	Yadi I	2063	Plasma	10138
30000080	40005097	Yadi II	2016	Barren	10135
30000080	40005100	Yadi III	2016	Barren	10135
30000080	40005103	Yadi IV	2016	Barren	10135
30000080	40005104	Yadi V	13	Gas	10139
30000080	40005122	Yadi VI	13	Gas	10139
30000080	40005144	Yadi VII	13	Gas	10139
30000080	40005164	Yadi VIII	12	Ice	10137
30000081	40005193	Buftiar I	2063	Plasma	10138
30000081	40005194	Buftiar II	2016	Barren	10135
30000081	40005196	Buftiar III	11	Temperate	10136
30000081	40005199	Buftiar IV	13	Gas	10139
30000081	40005217	Buftiar V	13	Gas	10139
30000081	40005237	Buftiar VI	13	Gas	10139
30000081	40005261	Buftiar VII	12	Ice	10137
30000082	40005304	Jarizza I	2016	Barren	10135
30000082	40005305	Jarizza II	2015	Lava	10133
30000082	40005307	Jarizza III	2016	Barren	10135
30000082	40005309	Jarizza IV	2016	Barren	10135
30000082	40005310	Jarizza V	11	Temperate	10136
30000082	40005312	Jarizza VI	11	Temperate	10136
30000082	40005315	Jarizza VII	13	Gas	10139
30000082	40005323	Jarizza VIII	13	Gas	10139
30000082	40005343	Jarizza IX	13	Gas	10139
30000082	40005367	Jarizza X	13	Gas	10139
30000082	40005393	Jarizza XI	12	Ice	10137
30000082	40005397	Jarizza XII	2016	Barren	10135
30000083	40005399	Ejahi I	2063	Plasma	10138
30000083	40005400	Ejahi II	2016	Barren	10135
30000083	40005401	Ejahi III	2014	Oceanic	10142
30000083	40005403	Ejahi IV	2017	Storm	10134
30000083	40005406	Ejahi V	2017	Storm	10134
30000083	40005410	Ejahi VI	11	Temperate	10136
30000084	40005414	Asghatil I	2015	Lava	10133
30000084	40005415	Asghatil II	2016	Barren	10135
30000084	40005417	Asghatil III	11	Temperate	10136
30000084	40005419	Asghatil IV	11	Temperate	10136
30000084	40005422	Asghatil V	11	Temperate	10136
30000084	40005425	Asghatil VI	11	Temperate	10136
30000084	40005428	Asghatil VII	2016	Barren	10135
30000084	40005432	Asghatil VIII	2016	Barren	10135
30000084	40005436	Asghatil IX	13	Gas	10139
30000085	40005450	Bar I	2016	Barren	10135
30000085	40005452	Bar II	2015	Lava	10133
30000085	40005454	Bar III	2017	Storm	10134
30000085	40005456	Bar IV	11	Temperate	10136
30000085	40005459	Bar V	13	Gas	10139
30000085	40005476	Bar VI	13	Gas	10139
30000085	40005498	Bar VII	13	Gas	10139
30000085	40005528	Bar VIII	2014	Oceanic	10142
30000085	40005531	Bar IX	2017	Storm	10134
30000085	40005535	Bar X	2016	Barren	10135
30000086	40005540	Sucha I	2016	Barren	10135
30000086	40005542	Sucha II	2016	Barren	10135
30000086	40005545	Sucha III	2017	Storm	10134
30000086	40005547	Sucha IV	11	Temperate	10136
30000086	40005549	Sucha V	2016	Barren	10135
30000086	40005551	Sucha VI	13	Gas	10139
30000086	40005573	Sucha VII	13	Gas	10139
30000086	40005594	Sucha VIII	13	Gas	10139
30000086	40005624	Sucha IX	13	Gas	10139
30000086	40005647	Sucha X	12	Ice	10137
30000087	40005652	Gelhan I	2016	Barren	10135
30000087	40005654	Gelhan II	2015	Lava	10133
30000087	40005656	Gelhan III	2017	Storm	10134
30000087	40005658	Gelhan IV	2016	Barren	10135
30000087	40005661	Gelhan V	13	Gas	10139
30000087	40005679	Gelhan VI	2016	Barren	10135
30000087	40005682	Gelhan VII	13	Gas	10139
30000087	40005702	Gelhan VIII	13	Gas	10139
30000087	40005726	Gelhan IX	2017	Storm	10134
30000087	40005735	Gelhan X	2016	Barren	10135
30000087	40005739	Gelhan XI	13	Gas	10139
30000088	40005758	Akeva I	11	Temperate	10136
30000088	40005760	Akeva II	13	Gas	10139
30000088	40005767	Akeva III	13	Gas	10139
30000088	40005785	Akeva IV	12	Ice	10137
30000089	40005804	Sosa I	2015	Lava	10133
30000089	40005805	Sosa II	2016	Barren	10135
30000089	40005806	Sosa III	2016	Barren	10135
30000089	40005807	Sosa IV	2015	Lava	10133
30000089	40005808	Sosa V	13	Gas	10139
30000089	40005825	Sosa VI	13	Gas	10139
30000089	40005845	Sosa VII	13	Gas	10139
30000089	40005868	Sosa VIII	13	Gas	10139
30000089	40005887	Sosa IX	12	Ice	10137
30000089	40005891	Sosa X	12	Ice	10137
30000090	40005903	Ilahed I	2016	Barren	10135
30000090	40005904	Ilahed II	2016	Barren	10135
30000090	40005905	Ilahed III	2017	Storm	10134
30000090	40005907	Ilahed IV	13	Gas	10139
30000090	40005930	Ilahed V	13	Gas	10139
30000090	40005945	Ilahed VI	13	Gas	10139
30000090	40005967	Ilahed VII	2016	Barren	10135
30000090	40005970	Ilahed VIII	2016	Barren	10135
30000091	40005975	Eshwil I	2016	Barren	10135
30000091	40005976	Eshwil II	2016	Barren	10135
30000091	40005978	Eshwil III	13	Gas	10139
30000091	40005995	Eshwil IV	13	Gas	10139
30000091	40006014	Eshwil V	2017	Storm	10134
30000092	40006019	Aranir I	2016	Barren	10135
30000092	40006020	Aranir II	2015	Lava	10133
30000092	40006022	Aranir III	2017	Storm	10134
30000092	40006024	Aranir IV	11	Temperate	10136
30000092	40006026	Aranir V	13	Gas	10139
30000092	40006033	Aranir VI	2017	Storm	10134
30000092	40006037	Aranir VII	13	Gas	10139
30000092	40006055	Aranir VIII	13	Gas	10139
30000092	40006092	Aranir IX	2014	Oceanic	10142
30000093	40006097	Ishkad I	2016	Barren	10135
30000093	40006099	Ishkad II	2016	Barren	10135
30000093	40006102	Ishkad III	2015	Lava	10133
30000093	40006103	Ishkad IV	11	Temperate	10136
30000093	40006104	Ishkad V	13	Gas	10139
30000093	40006108	Ishkad VI	2014	Oceanic	10142
30000093	40006111	Ishkad VII	11	Temperate	10136
30000093	40006113	Ishkad VIII	13	Gas	10139
30000093	40006122	Ishkad IX	2014	Oceanic	10142
30000094	40006127	Hahyil I	2016	Barren	10135
30000094	40006129	Hahyil II	2016	Barren	10135
30000094	40006131	Hahyil III	2016	Barren	10135
30000094	40006134	Hahyil IV	13	Gas	10139
30000094	40006140	Hahyil V	13	Gas	10139
30000094	40006158	Hahyil VI	13	Gas	10139
30000094	40006187	Hahyil VII	12	Ice	10137
30000094	40006214	Hahyil VIII	2014	Oceanic	10142
30000094	40006219	Hahyil IX	2016	Barren	10135
30000095	40006222	Asilem I	2015	Lava	10133
30000095	40006224	Asilem II	2016	Barren	10135
30000095	40006226	Asilem III	2016	Barren	10135
30000095	40006227	Asilem IV	11	Temperate	10136
30000095	40006229	Asilem V	13	Gas	10139
30000095	40006235	Asilem VI	13	Gas	10139
30000095	40006258	Asilem VII	13	Gas	10139
30000095	40006280	Asilem VIII	2017	Storm	10134
30000095	40006288	Asilem IX	12	Ice	10137
30000096	40006293	Mahnagh I	2016	Barren	10135
30000096	40006295	Mahnagh II	2015	Lava	10133
30000096	40006296	Mahnagh III	2016	Barren	10135
30000096	40006298	Mahnagh IV	2063	Plasma	10138
30000096	40006299	Mahnagh V	2015	Lava	10133
30000096	40006300	Mahnagh VI	2016	Barren	10135
30000096	40006304	Mahnagh VII	2014	Oceanic	10142
30000096	40006308	Mahnagh VIII	2016	Barren	10135
30000096	40006311	Mahnagh IX	13	Gas	10139
30000096	40006334	Mahnagh X	13	Gas	10139
30000096	40006339	Mahnagh XI	13	Gas	10139
30000096	40006349	Mahnagh XII	2015	Lava	10133
30000097	40006355	Shach I	2015	Lava	10133
30000097	40006357	Shach II	11	Temperate	10136
30000097	40006359	Shach III	11	Temperate	10136
30000097	40006362	Shach IV	2016	Barren	10135
30000097	40006365	Shach V	2017	Storm	10134
30000097	40006369	Shach VI	2016	Barren	10135
30000097	40006372	Shach VII	13	Gas	10139
30000097	40006386	Shach VIII	13	Gas	10139
30000097	40006391	Shach IX	11	Temperate	10136
30000098	40006396	Kehrara I	2063	Plasma	10138
30000098	40006397	Kehrara II	2016	Barren	10135
30000098	40006399	Kehrara III	2016	Barren	10135
30000098	40006400	Kehrara IV	2016	Barren	10135
30000098	40006403	Kehrara V	13	Gas	10139
30000098	40006408	Kehrara VI	13	Gas	10139
30000098	40006437	Kehrara VII	13	Gas	10139
30000099	40006456	Arena I	2016	Barren	10135
30000099	40006458	Arena II	2016	Barren	10135
30000099	40006459	Arena III	2017	Storm	10134
30000099	40006461	Arena IV	13	Gas	10139
30000099	40006483	Arena V	13	Gas	10139
30000099	40006501	Arena VI	13	Gas	10139
30000099	40006531	Arena VII	2016	Barren	10135
30000099	40006536	Arena VIII	2017	Storm	10134
30000100	40006542	Timeor I	2015	Lava	10133
30000100	40006544	Timeor II	2016	Barren	10135
30000100	40006546	Timeor III	2016	Barren	10135
30000100	40006547	Timeor IV	2017	Storm	10134
30000100	40006551	Timeor V	11	Temperate	10136
30000100	40006553	Timeor VI	13	Gas	10139
30000100	40006556	Timeor VII	2016	Barren	10135
30000100	40006558	Timeor VIII	13	Gas	10139
30000100	40006576	Timeor IX	13	Gas	10139
30000100	40006600	Timeor X	13	Gas	10139
30000100	40006623	Timeor XI	12	Ice	10137
30000100	40006630	Timeor XII	12	Ice	10137
30000101	40006635	Uhtafal I	2063	Plasma	10138
30000101	40006637	Uhtafal II	13	Gas	10139
30000101	40006640	Uhtafal III	13	Gas	10139
30000101	40006661	Uhtafal IV	12	Ice	10137
30000101	40006693	Uhtafal V	2016	Barren	10135
30000102	40006698	Dysa I	2016	Barren	10135
30000102	40006700	Dysa II	2016	Barren	10135
30000102	40006702	Dysa III	2017	Storm	10134
30000102	40006704	Dysa IV	2016	Barren	10135
30000102	40006707	Dysa V	13	Gas	10139
30000102	40006733	Dysa VI	13	Gas	10139
30000102	40006739	Dysa VII	13	Gas	10139
30000102	40006746	Dysa VIII	13	Gas	10139
30000103	40006752	Serad I	2017	Storm	10134
30000103	40006754	Serad II	13	Gas	10139
30000103	40006770	Serad III	13	Gas	10139
30000103	40006793	Serad IV	13	Gas	10139
30000103	40006819	Serad V	13	Gas	10139
30000103	40006852	Serad VI	2016	Barren	10135
30000104	40006857	Mahti I	2015	Lava	10133
30000104	40006858	Mahti II	2016	Barren	10135
30000104	40006859	Mahti III	2016	Barren	10135
30000104	40006860	Mahti IV	2015	Lava	10133
30000104	40006862	Mahti V	2017	Storm	10134
30000104	40006864	Mahti VI	2016	Barren	10135
30000104	40006867	Mahti VII	13	Gas	10139
30000104	40006885	Mahti VIII	13	Gas	10139
30000104	40006898	Mahti IX	13	Gas	10139
30000104	40006920	Mahti X	13	Gas	10139
30000104	40006929	Mahti XI	13	Gas	10139
30000104	40006957	Mahti XII	12	Ice	10137
30000104	40006960	Mahti XIII	2016	Barren	10135
30000105	40006966	Abha I	2016	Barren	10135
30000105	40006968	Abha II	2016	Barren	10135
30000105	40006969	Abha III	11	Temperate	10136
30000105	40006971	Abha IV	11	Temperate	10136
30000105	40006972	Abha V	11	Temperate	10136
30000105	40006974	Abha VI	2015	Lava	10133
30000105	40006977	Abha VII	13	Gas	10139
30000105	40006997	Abha VIII	13	Gas	10139
30000105	40007004	Abha IX	2016	Barren	10135
30000106	40007009	Shedoo I	2016	Barren	10135
30000106	40007010	Shedoo II	2015	Lava	10133
30000106	40007012	Shedoo III	2016	Barren	10135
30000106	40007013	Shedoo IV	2017	Storm	10134
30000106	40007016	Shedoo V	2017	Storm	10134
30000106	40007019	Shedoo VI	11	Temperate	10136
30000106	40007023	Shedoo VII	11	Temperate	10136
30000106	40007026	Shedoo VIII	13	Gas	10139
30000106	40007046	Shedoo IX	13	Gas	10139
30000106	40007072	Shedoo X	13	Gas	10139
30000106	40007084	Shedoo XI	2016	Barren	10135
30000106	40007087	Shedoo XII	2015	Lava	10133
30000106	40007089	Shedoo XIII	2014	Oceanic	10142
30000107	40007094	Gamis I	2063	Plasma	10138
30000107	40007095	Gamis II	2016	Barren	10135
30000107	40007096	Gamis III	2015	Lava	10133
30000107	40007097	Gamis IV	2014	Oceanic	10142
30000107	40007100	Gamis V	2016	Barren	10135
30000107	40007101	Gamis VI	2017	Storm	10134
30000107	40007103	Gamis VII	11	Temperate	10136
30000107	40007107	Gamis VIII	11	Temperate	10136
30000107	40007110	Gamis IX	11	Temperate	10136
30000107	40007113	Gamis X	13	Gas	10139
30000107	40007117	Gamis XI	2016	Barren	10135
30000107	40007122	Gamis XII	2015	Lava	10133
30000107	40007124	Gamis XIII	13	Gas	10139
30000108	40007131	Nieril I	2016	Barren	10135
30000108	40007132	Nieril II	2015	Lava	10133
30000108	40007135	Nieril III	2016	Barren	10135
30000108	40007136	Nieril IV	11	Temperate	10136
30000108	40007138	Nieril V	2017	Storm	10134
30000108	40007144	Nieril VI	13	Gas	10139
30000108	40007168	Nieril VII	12	Ice	10137
30000108	40007180	Nieril VIII	2016	Barren	10135
30000109	40007186	Berta I	2016	Barren	10135
30000109	40007187	Berta II	2016	Barren	10135
30000109	40007188	Berta III	2016	Barren	10135
30000109	40007190	Berta IV	11	Temperate	10136
30000109	40007193	Berta V	13	Gas	10139
30000109	40007217	Berta VI	13	Gas	10139
30000110	40007250	Bekirdod I	2015	Lava	10133
30000110	40007252	Bekirdod II	2016	Barren	10135
30000110	40007254	Bekirdod III	2016	Barren	10135
30000110	40007256	Bekirdod IV	2017	Storm	10134
30000110	40007259	Bekirdod V	2015	Lava	10133
30000110	40007260	Bekirdod VI	11	Temperate	10136
30000110	40007262	Bekirdod VII	13	Gas	10139
30000110	40007267	Bekirdod VIII	13	Gas	10139
30000110	40007288	Bekirdod IX	13	Gas	10139
30000111	40007320	Hothomouh I	2016	Barren	10135
30000111	40007322	Hothomouh II	2017	Storm	10134
30000111	40007324	Hothomouh III	2017	Storm	10134
30000111	40007327	Hothomouh IV	2016	Barren	10135
30000111	40007330	Hothomouh V	11	Temperate	10136
30000111	40007333	Hothomouh VI	13	Gas	10139
30000111	40007354	Hothomouh VII	13	Gas	10139
30000111	40007361	Hothomouh VIII	13	Gas	10139
30000111	40007377	Hothomouh IX	11	Temperate	10136
30000111	40007380	Hothomouh X	12	Ice	10137
30000112	40007387	Arnola I	2016	Barren	10135
30000112	40007388	Arnola II	11	Temperate	10136
30000112	40007390	Arnola III	2016	Barren	10135
30000112	40007392	Arnola IV	2016	Barren	10135
30000112	40007393	Arnola V	2016	Barren	10135
30000112	40007396	Arnola VI	11	Temperate	10136
30000112	40007400	Arnola VII	13	Gas	10139
30000113	40007406	Astabih I	2063	Plasma	10138
30000113	40007408	Astabih II	2015	Lava	10133
30000113	40007410	Astabih III	2017	Storm	10134
30000113	40007412	Astabih IV	11	Temperate	10136
30000113	40007415	Astabih V	13	Gas	10139
30000113	40007421	Astabih VI	13	Gas	10139
30000113	40007450	Astabih VII	11	Temperate	10136
30000113	40007455	Astabih VIII	2016	Barren	10135
30000114	40007460	Ubtes I	2015	Lava	10133
30000114	40007462	Ubtes II	2016	Barren	10135
30000114	40007463	Ubtes III	2016	Barren	10135
30000114	40007465	Ubtes IV	13	Gas	10139
30000114	40007468	Ubtes V	2014	Oceanic	10142
30000114	40007470	Ubtes VI	2016	Barren	10135
30000114	40007472	Ubtes VII	2017	Storm	10134
30000114	40007474	Ubtes VIII	13	Gas	10139
30000114	40007478	Ubtes IX	13	Gas	10139
30000114	40007502	Ubtes X	2016	Barren	10135
30000115	40007506	Bimener I	13	Gas	10139
30000115	40007521	Bimener II	2017	Storm	10134
30000115	40007524	Bimener III	13	Gas	10139
30000115	40007542	Bimener IV	13	Gas	10139
30000115	40007565	Bimener V	2016	Barren	10135
30000115	40007570	Bimener VI	2016	Barren	10135
30000116	40007575	Kenobanala I	2015	Lava	10133
30000116	40007576	Kenobanala II	2016	Barren	10135
30000116	40007578	Kenobanala III	2015	Lava	10133
30000116	40007581	Kenobanala IV	2014	Oceanic	10142
30000116	40007583	Kenobanala V	2016	Barren	10135
30000116	40007585	Kenobanala VI	11	Temperate	10136
30000116	40007588	Kenobanala VII	11	Temperate	10136
30000116	40007591	Kenobanala VIII	2016	Barren	10135
30000116	40007593	Kenobanala IX	2016	Barren	10135
30000117	40007596	Khabi I	2063	Plasma	10138
30000117	40007598	Khabi II	2016	Barren	10135
30000117	40007599	Khabi III	2063	Plasma	10138
30000117	40007600	Khabi IV	2016	Barren	10135
30000117	40007601	Khabi V	2015	Lava	10133
30000117	40007603	Khabi VI	2017	Storm	10134
30000117	40007605	Khabi VII	2014	Oceanic	10142
30000117	40007608	Khabi VIII	11	Temperate	10136
30000117	40007612	Khabi IX	13	Gas	10139
30000117	40007636	Khabi X	13	Gas	10139
30000117	40007658	Khabi XI	13	Gas	10139
30000117	40007687	Khabi XII	13	Gas	10139
30000117	40007706	Khabi XIII	2016	Barren	10135
30000117	40007709	Khabi XIV	13	Gas	10139
30000118	40007717	Uanzin I	2016	Barren	10135
30000118	40007718	Uanzin II	2063	Plasma	10138
30000118	40007720	Uanzin III	2015	Lava	10133
30000118	40007723	Uanzin IV	13	Gas	10139
30000118	40007730	Uanzin V	13	Gas	10139
30000118	40007753	Uanzin VI	2016	Barren	10135
30000118	40007758	Uanzin VII	2016	Barren	10135
